Timestamp,Price_USD,Coin_ID,Symbol,Name,Market_Cap_USD,Total_Volume_USD,Market_Cap_Rank,Total_Supply,Circulating_Supply,All_Time_High_USD,All_Time_High_Date,Price_Change_24h,Price_Change_Percentage_24h,Market_Cap_Change_24h,Market_Cap_Change_Percentage_24h,Daily_Return_%,7d_Rolling_Avg_Price,7d_Rolling_Std_Price,Market_Cap_per_Coin
2024-06-13 08:00:00,0.4376222024177547,cardano,ADA,Cardano,15498857772.014376,456553260.49036,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,3.7433198717725213,0.4412899736717429,0.011352538566547925,0.0
2024-06-14 08:00:00,0.4207464437687136,cardano,ADA,Cardano,14932014604.467949,391764674.66645646,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-3.8562391386466777,0.4359467470587738,0.010887601017963305,0.0
2024-06-15 08:00:00,0.4115422714627497,cardano,ADA,Cardano,14573861793.92679,375427495.3556862,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-2.187581723453258,0.4305246562240188,0.012365390132720411,0.0
2024-06-16 08:00:00,0.4137189782832436,cardano,ADA,Cardano,14641709172.75562,208305375.63454923,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,0.5289145177619803,0.4272401195448447,0.013454015573992015,0.0
2024-06-17 08:00:00,0.4161881173900786,cardano,ADA,Cardano,14729989068.31557,171400636.08606562,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,0.5968155285215326,0.4232359420326904,0.011602795687172943,0.0
2024-06-18 08:00:00,0.4016365041157662,cardano,ADA,Cardano,14208258514.309631,383924976.153721,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-3.496402868386972,0.4176123157532507,0.011085124255016851,0.0
2024-06-19 08:00:00,0.3837158471850039,cardano,ADA,Cardano,13566039418.828312,606086895.423496,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-4.4619093999475945,0.4121671949461872,0.01663781802959335,0.0
2024-06-20 08:00:00,0.3832895500930921,cardano,ADA,Cardano,13555580935.453829,295648732.4882794,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-0.11109707744393349,0.4044053874712354,0.015411809934006085,0.0
2024-06-21 08:00:00,0.3839809481943679,cardano,ADA,Cardano,13607989337.043098,286211136.5567941,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,0.18038532516939654,0.3991531738177575,0.015177673700077802,0.0
2024-06-22 08:00:00,0.3759116176278541,cardano,ADA,Cardano,13323525166.702375,274484370.0442534,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-2.101492431970664,0.3940630804127724,0.016265953764674504,0.0
2024-06-23 08:00:00,0.3846923753596045,cardano,ADA,Cardano,13620137484.18438,251897682.7431874,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,2.335856972753425,0.3899164228522524,0.013955762972554407,0.0
2024-06-24 08:00:00,0.3797214455498969,cardano,ADA,Cardano,13449292232.860111,206760076.76752472,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-1.2921830865664674,0.38470689830365506,0.008086424086355612,0.0
2024-06-25 08:00:00,0.3777483211044308,cardano,ADA,Cardano,13383511882.39523,393051311.107531,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-0.5196241794056977,0.38129430073060716,0.003479248370492388,0.0
2024-06-26 08:00:00,0.3918841224577775,cardano,ADA,Cardano,13880357751.595798,265186550.79429603,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,3.7421215564949595,0.38246119719814625,0.005313189888729815,0.0
2024-06-27 08:00:00,0.3846148709481312,cardano,ADA,Cardano,13620406236.996237,269500878.0900697,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-1.8549492293935765,0.38265052874886607,0.005370926949983082,0.0
2024-06-28 08:00:00,0.3905384978339942,cardano,ADA,Cardano,13836133793.711678,258776698.8887951,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,1.540145047241781,0.383587321554527,0.006156136679148269,0.0
2024-06-29 08:00:00,0.385175667979408,cardano,ADA,Cardano,13643089114.874453,295648788.38119304,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-1.373188529256275,0.3849107573190347,0.005143509679038418,0.0
2024-06-30 08:00:00,0.3832573764971923,cardano,ADA,Cardano,13591948873.875372,232727937.34346932,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-0.49803028635708735,0.3847057574815473,0.005182115942328543,0.0
2024-07-01 08:00:00,0.3920398166651658,cardano,ADA,Cardano,13888718240.596895,196743386.11371705,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,2.2915254099584947,0.3864655247837286,0.00529769676070737,0.0
2024-07-02 08:00:00,0.402757363811448,cardano,ADA,Cardano,14254889823.047075,257983126.2783347,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,2.733790469919506,0.3900382451704453,0.006689265131507184,0.0
2024-07-03 08:00:00,0.4174072422349273,cardano,ADA,Cardano,14788214926.92888,259226764.9615104,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,3.637395548734812,0.3936844051386096,0.012389989021781653,0.0
2024-07-04 08:00:00,0.4065298340200947,cardano,ADA,Cardano,14388819255.478088,385253639.2993776,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-2.60594621132868,0.3968151141488901,0.01248472525479901,0.0
2024-07-05 08:00:00,0.3631609597452494,cardano,ADA,Cardano,12918224764.844448,502836292.30104107,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-10.668066804834197,0.39290403727906936,0.01789478847977364,0.0
2024-07-06 08:00:00,0.3498410691703377,cardano,ADA,Cardano,12390739992.04125,795077527.7025748,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-3.667764999920531,0.3878562374492022,0.024281921522193807,0.0
2024-07-07 08:00:00,0.3710080919850898,cardano,ADA,Cardano,13131781878.678823,293872603.77169305,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,6.0504682497542595,0.38610633966175895,0.02509630040636252,0.0
2024-07-08 08:00:00,0.3459102447313326,cardano,ADA,Cardano,12239224009.22484,254417135.5875623,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-6.764770848924206,0.37951640081406846,0.029027213107444935,0.0
2024-07-09 08:00:00,0.3688631610584225,cardano,ADA,Cardano,13064901482.99768,510512677.84423286,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,6.635512152846856,0.3746743718493506,0.027278523449439356,0.0
2024-07-10 08:00:00,0.3752812713802543,cardano,ADA,Cardano,13321646488.869576,273879579.8756476,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,1.7399705363407847,0.3686563760129687,0.019939338203380848,0.0
2024-07-11 08:00:00,0.3889155811255281,cardano,ADA,Cardano,13793489031.518915,256036687.98657495,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,3.6330909067558537,0.3661400541708878,0.014816526184284336,0.0
2024-07-12 08:00:00,0.3957454045882451,cardano,ADA,Cardano,14006180738.387863,323634001.9382471,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,1.7561197838747766,0.3707949748627443,0.01840788079520487,0.0
2024-07-13 08:00:00,0.4160854215752561,cardano,ADA,Cardano,14736259473.8618,361088875.796093,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,5.139672312347843,0.3802584537777326,0.022428987269656333,0.0
2024-07-14 08:00:00,0.4407486638406008,cardano,ADA,Cardano,15696671133.198269,369887970.387808,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,5.927446862226571,0.3902213926142342,0.0313502580744042,0.0
2024-07-15 08:00:00,0.4326119985772805,cardano,ADA,Cardano,15389261477.03329,357667615.8612153,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-1.84610094842238,0.40260735744936965,0.027858669688638163,0.0
2024-07-16 08:00:00,0.4456623583559719,cardano,ADA,Cardano,15809754095.17866,471015709.0998526,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,3.01664304772169,0.41357867134901954,0.027474555116592376,0.0
2024-07-17 08:00:00,0.4382210455104808,cardano,ADA,Cardano,15565014019.097551,484115409.8709525,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-1.6697198464195595,0.4225700676533376,0.022744033578665473,0.0
2024-07-18 08:00:00,0.4368243738171115,cardano,ADA,Cardano,15573835295.588652,403166393.408727,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-0.318713970421558,0.4294141808949924,0.017542396068157787,0.0
2024-07-19 08:00:00,0.4239264776922808,cardano,ADA,Cardano,15084597527.148108,352642024.3531141,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-2.9526502864583137,0.43344004848128315,0.010242794854299122,0.0
2024-07-20 08:00:00,0.4386940603749627,cardano,ADA,Cardano,15598416802.849026,355615695.45065564,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,3.483524492990364,0.4366698540240984,0.006866453931788772,0.0
2024-07-21 08:00:00,0.4378613650729356,cardano,ADA,Cardano,15573864919.582714,251448410.79648545,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-0.1898123036622401,0.43625738277157483,0.006664348166493367,0.0
2024-07-22 08:00:00,0.4464361689044054,cardano,ADA,Cardano,15885001582.029978,347379030.4761174,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,1.9583376190410062,0.4382322642468784,0.007410566580103419,0.0
2024-07-23 08:00:00,0.4263971956952668,cardano,ADA,Cardano,15165017148.11053,543957075.9436297,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-4.4886536093874385,0.43548009815249195,0.007760375891911866,0.0
2024-07-24 08:00:00,0.4102841302793787,cardano,ADA,Cardano,14601252163.998203,346413170.33681905,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-3.7788863478838697,0.4314891102623345,0.01209110360396302,0.0
2024-07-25 08:00:00,0.4066752108033863,cardano,ADA,Cardano,14467949569.582735,369094906.4825945,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-0.87961468885841,0.4271820869746595,0.01491408808323212,0.0
2024-07-26 08:00:00,0.394633994425812,cardano,ADA,Cardano,14039569115.895811,384548480.4407261,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-2.960892638080137,0.4229974465080211,0.019411255180307445,0.0
2024-07-27 08:00:00,0.4176110897934973,cardano,ADA,Cardano,14855787516.437408,298119701.4246426,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,5.8223811664062985,0.4199855935678118,0.018165495272100214,0.0
2024-07-28 08:00:00,0.4185181904594663,cardano,ADA,Cardano,14892946897.781445,517865579.05594456,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,0.21721182414422557,0.4172222829087447,0.016376152250928585,0.0
2024-07-29 08:00:00,0.4074332128010827,cardano,ADA,Cardano,14496829995.956669,313248714.69747025,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-2.6486250564674574,0.41165043203684143,0.010280452964304939,0.0
2024-07-30 08:00:00,0.4039064348172,cardano,ADA,Cardano,14382798538.426497,352952671.87449604,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-0.865608858844924,0.4084374661971176,0.008209412149452307,0.0
2024-07-31 08:00:00,0.4014842042781159,cardano,ADA,Cardano,14299794003.35211,293289394.705286,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-0.5997009035472289,0.40718033391122294,0.008546360814495899,0.0
2024-08-01 08:00:00,0.3887138757692571,cardano,ADA,Cardano,13828446805.427467,295713023.42362773,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-3.180779809711398,0.40461442890634736,0.011052221092959036,0.0
2024-08-02 08:00:00,0.3922628731806598,cardano,ADA,Cardano,13961987161.003763,553969159.5183077,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,0.9130102197610679,0.40427569729989704,0.011438664179308255,0.0
2024-08-03 08:00:00,0.3639821743183626,cardano,ADA,Cardano,12955584023.436989,407657318.12656856,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-7.2096292552449315,0.396614423660592,0.017416121526298758,0.0
2024-08-04 08:00:00,0.3640012189746031,cardano,ADA,Cardano,12954368774.863312,336033157.7610945,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,0.005232304652325048,0.38882628487704013,0.01816217733845316,0.0
2024-08-05 08:00:00,0.3434396398801744,cardano,ADA,Cardano,12253084853.001572,359691333.9153095,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-5.648766548736006,0.379684345888339,0.02275921993401643,0.0
2024-08-06 08:00:00,0.3140857405185116,cardano,ADA,Cardano,11179570014.579466,1272441679.8306055,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-8.547033001753757,0.36685281813138343,0.030745794439716024,0.0
2024-08-07 08:00:00,0.3302629115550006,cardano,ADA,Cardano,11762281480.172417,444867355.499602,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,5.150558891907253,0.356678347742367,0.029116640938705956,0.0
2024-08-08 08:00:00,0.3237841187601061,cardano,ADA,Cardano,11544158593.403116,365055858.1440097,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-1.9617076481249218,0.3474026681696311,0.027508060336758376,0.0
2024-08-09 08:00:00,0.3520044439563027,cardano,ADA,Cardano,12507851860.366377,351120976.38733447,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,8.715784240518975,0.34165146399472296,0.019652668188116975,0.0
2024-08-10 08:00:00,0.3480402106166277,cardano,ADA,Cardano,12378005423.52955,309697848.6650584,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-1.1261884353275686,0.3393740406087609,0.017431834194759188,0.0
2024-08-11 08:00:00,0.3457525563731599,cardano,ADA,Cardano,12316694885.45399,162207002.4749148,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-0.6572959599739248,0.3367670888085547,0.014199925032871047,0.0
2024-08-12 08:00:00,0.3281397120562668,cardano,ADA,Cardano,11685176805.92763,227949101.4036833,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-5.094060475400819,0.33458138483371075,0.014179179597787922,0.0
2024-08-13 08:00:00,0.3388740535248943,cardano,ADA,Cardano,12071395381.535624,309223630.8630415,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,3.2712716791763574,0.3381225724060512,0.010930616840154223,0.0
2024-08-14 08:00:00,0.3403167944004223,cardano,ADA,Cardano,12119309357.283024,223898273.02453664,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,0.4257454533685534,0.3395588413839686,0.010372002124840128,0.0
2024-08-15 08:00:00,0.3352510404441318,cardano,ADA,Cardano,11934500878.527128,227870638.5777853,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-1.4885406890410624,0.3411969730531151,0.008128155961280152,0.0
2024-08-16 08:00:00,0.3253933423536698,cardano,ADA,Cardano,11579226025.982082,268148926.17174128,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-2.9403929895050473,0.3373953871098818,0.00844778513536776,0.0
2024-08-17 08:00:00,0.3298667419831867,cardano,ADA,Cardano,11750073596.099655,331289349.7534215,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,1.3747667967511035,0.3347991773051045,0.007352737978252594,0.0
2024-08-18 08:00:00,0.3367647480219364,cardano,ADA,Cardano,11990796698.921831,169540463.59414276,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,2.091149291764993,0.33351520468350115,0.005726013593594755,0.0
2024-08-19 08:00:00,0.3342293557488534,cardano,ADA,Cardano,11909914292.224203,159261325.82919785,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-0.7528674803331525,0.33438515378244205,0.0052128015621744125,0.0
2024-08-20 08:00:00,0.336906427537455,cardano,ADA,Cardano,11993838867.74028,234219776.2234032,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,0.800968479445352,0.3341040643556651,0.004978174403477914,0.0
2024-08-21 08:00:00,0.3435596235608906,cardano,ADA,Cardano,12234407936.072124,261802227.59847555,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,1.9747904698838026,0.33456732566430336,0.005744571790577371,0.0
2024-08-22 08:00:00,0.3690813993917752,cardano,ADA,Cardano,13152167710.169422,395997347.2963677,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,7.4286307472220425,0.33940023408539527,0.014290179746135492,0.0
2024-08-23 08:00:00,0.3765258215538865,cardano,ADA,Cardano,13413340885.008656,287528421.8762137,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,2.0170136382866355,0.3467048739711406,0.018411352045837288,0.0
2024-08-24 08:00:00,0.3908032932645187,cardano,ADA,Cardano,13917257116.016926,408438172.8992086,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,3.7918971006318802,0.3554100955827594,0.022965731779884604,0.0
2024-08-25 08:00:00,0.3945505635201381,cardano,ADA,Cardano,14045674849.371311,297460621.42216885,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,0.9588635306312598,0.36366521208250246,0.025402911981491364,0.0
2024-08-26 08:00:00,0.3844660979829369,cardano,ADA,Cardano,13701403869.414286,308320232.9521721,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-2.555937430992039,0.3708418895445144,0.022647744344002557,0.0
2024-08-27 08:00:00,0.366819648548151,cardano,ADA,Cardano,13069493395.062948,322013043.7825746,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-4.58985838474868,0.3751152068317567,0.01738896249428521,0.0
2024-08-28 08:00:00,0.3501193908184425,cardano,ADA,Cardano,12505568736.644234,370100998.6392462,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-4.552716245110389,0.37605231643997844,0.015476567564375546,0.0
2024-08-29 08:00:00,0.3501971738999551,cardano,ADA,Cardano,12488484651.119862,392831468.4697728,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,0.022216159273757974,0.373354569941147,0.01828521588386083,0.0
2024-08-30 08:00:00,0.356182977635443,cardano,ADA,Cardano,12689662542.626476,335145503.50835633,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,1.7092667164692488,0.3704484493813693,0.019286362660710325,0.0
2024-08-31 08:00:00,0.3472371333494436,cardano,ADA,Cardano,12379403829.20932,364909750.3700605,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-2.5115866977662105,0.36422471225064434,0.01864172695595662,0.0
2024-09-01 08:00:00,0.3451418483757914,cardano,ADA,Cardano,12301239516.33932,163446765.2017391,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-0.60341615928029,0.3571663243728805,0.014028758948546858,0.0
2024-09-02 08:00:00,0.3319156096442109,cardano,ADA,Cardano,11836378327.814726,265548797.18146536,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-3.83211679308727,0.34965911175306247,0.010635238061375929,0.0
2024-09-03 08:00:00,0.3356235105661752,cardano,ADA,Cardano,11979506664.544744,296005567.0101873,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,1.117121585796732,0.3452025206127803,0.00858424309586177,0.0
2024-09-04 08:00:00,0.318774935259303,cardano,ADA,Cardano,11382762506.406595,291460611.50537854,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-5.02008195982746,0.3407247412471888,0.01275423769994825,0.0
2024-09-05 08:00:00,0.3232053098506349,cardano,ADA,Cardano,11524561001.0452,410201920.9205183,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,1.3898127177809805,0.3368687606687146,0.0134731020208603,0.0
2024-09-06 08:00:00,0.3252341962767522,cardano,ADA,Cardano,11592992097.483328,401669074.6560732,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,0.6277391999082393,0.3324475061889016,0.010913588943094863,0.0
2024-09-07 08:00:00,0.3147467884066602,cardano,ADA,Cardano,11223569369.020975,422408636.8940346,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-3.2245710906635194,0.3278060283399325,0.010475508450782371,0.0
2024-09-08 08:00:00,0.3248817959292585,cardano,ADA,Cardano,11564619809.037928,227957270.2965426,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,3.220051131865276,0.324911735133285,0.007162397300346959,0.0
2024-09-09 08:00:00,0.3382277693887743,cardano,ADA,Cardano,12074400052.638975,284180315.1318937,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,4.107947452501115,0.3258134722396512,0.008469260219500558,0.0
2024-09-10 08:00:00,0.3434145618661974,cardano,ADA,Cardano,12245539878.10726,343377089.4117435,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,1.5335205878560298,0.3269264795682258,0.010289640574167345,0.0
2024-09-11 08:00:00,0.3435572966999336,cardano,ADA,Cardano,12248714039.35388,240896664.0428581,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,0.0415634191399894,0.3304668169168873,0.011237279496724184,0.0
2024-09-12 08:00:00,0.3528157914512311,cardano,ADA,Cardano,12584242418.302902,334967600.80485654,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,2.69489102406808,0.3346968857169724,0.013411136581303867,0.0
2024-09-13 08:00:00,0.3562004255542985,cardano,ADA,Cardano,12700107047.859108,320653083.202862,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,0.9593204683796763,0.33912063275662196,0.014804416432335762,0.0
2024-09-14 08:00:00,0.3609103971852186,cardano,ADA,Cardano,12873414272.86381,290805965.3378676,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,1.3222813037325087,0.34571543401070176,0.012188069274253177,0.0
2024-09-15 08:00:00,0.3543867937736658,cardano,ADA,Cardano,12634644403.81801,215623200.22685903,9,0.0,0.0,3.09,2021-09-02T06:00:10.474Z,-0.0299053890133812,-3.9109,-1078479697.44774,-3.91006,-1.807541002540014,0.3499304337027599,0.008247046374367403,0.0
